timestamp,energy_net,energy_total,electricity_net,electricity_total,fuelOil_total,naturalGas_total,propane_total
"(2, 13)",22043.67142917857,3654810.9291964285,5028.170438005357,1411793.378080357,99669.46303464286,2014370.8556785714,128975.01146571428
"(2, 14)",19451.176991705357,3376013.5383482142,2348.6102906657143,1311730.1817375,90160.5617886607,1854773.386705357,119348.86519080357
"(2, 15)",16723.254250233927,3149011.7385803573,874.0799846874017,1230880.6994964287,84690.65387392858,1719332.2603214285,114107.38264464286
"(2, 16)",14663.267025598125,2824006.3018303574,553.2109932260714,1120626.9870892859,76254.15086232142,1523955.220169643,103168.96387080358
"(2, 17)",14089.522889260714,2583717.43375,1532.2569337883929,1048372.9699464286,67972.02670008929,1374057.3687330356,93311.58037142856
"(2, 18)",14973.195593121429,2526500.546625,3264.131430618304,1052005.18369375,65541.51540857143,1319443.912307143,89509.97004910714
"(2, 19)",17806.343608625,2617181.4228928573,6237.377039491964,1129352.0765366072,66699.66439651787,1329656.971849107,91475.47000892858
"(2, 20)",21532.007283214283,2806914.884848214,9727.122688821428,1258025.8279080356,67400.65217517856,1384747.4035089284,96750.20566169643
"(2, 21)",24142.18066214286,3007316.223267857,11926.941310392856,1370197.2135803571,70433.90555357143,1466284.6248374998,100405.77892205356
"(2, 22)",25454.44872830357,3121423.660375,12294.675623714285,1424527.5841696428,74831.40129741072,1520276.2638107142,101792.36595142857
"(2, 23)",26695.577795267858,3191109.920223214,12532.956320919644,1438057.6684553572,76724.03066785715,1572591.6657133927,103737.16476910714
"(3, 0)",18841.999678346776,2246638.551141129,9409.980506346776,1052608.7022,52331.70122607258,1069812.3510741936,71889.6736398387
"(3, 1)",18834.56301742742,2183244.5319153224,8496.226881153227,949909.6278717741,58417.19020812903,1103999.6794983873,70917.54900314516
"(3, 2)",18608.186945274196,2102684.093633871,7836.671765782258,870176.2485854839,60402.422661758064,1103242.017376613,68861.55868274195
"(3, 3)",18396.924549209678,2059279.4731548387,7653.558234516129,831894.4704322581,61092.561370806456,1099418.3044862903,66877.12855185484
"(3, 4)",18816.83177523387,2133110.3624491934,8076.31312507258,844050.683292742,66115.17728185483,1152743.5979838711,70201.98830354838
"(3, 5)",19572.231688249998,2290043.6792629035,8510.536042967742,887750.2463846774,71364.29001395161,1253525.3530830645,77403.56067766128
"(3, 6)",21595.266070887097,2513615.766741129,9333.570597733871,962420.4826419355,76405.78685983871,1389478.5772693548,85308.55416967742
"(3, 7)",23831.481102612903,2821118.3624201613,10494.272471370969,1077369.7830491937,86024.22646306452,1561900.4100580646,95822.22923298387
"(3, 8)",26958.122227903226,3155964.8360241936,11501.12351858871,1218197.1537830646,94563.19313370968,1735611.641973387,107591.03178354839
"(3, 9)",29150.879005322582,3434496.8672499997,12165.792675153227,1338689.0244008065,98790.2271308871,1878833.2865782257,118181.268685
"(3, 10)",26986.555509274196,3516193.537403226,10451.085280975805,1377099.2159379034,96743.18655403226,1922820.901166129,119526.69824016129
"(3, 11)",22308.175439758066,3343274.1676612906,7091.788900233871,1321380.3729298387,92697.16643000001,1817707.7921693549,111485.23987516128
"(3, 12)",16680.282303741937,3039917.784233871,2854.1388392309677,1218781.1073387098,82048.13040709677,1635677.147091129,103410.99324806452
"(3, 13)",11830.157434155644,2702360.864959677,-1216.780587680645,1107694.8490701613,69153.75449612904,1432416.9639725806,93094.59199580645
"(3, 14)",7957.953160612177,2391141.6907096775,-3893.236269782984,1005123.8718435484,59200.19418120968,1242757.231464516,84060.10851758065
"(3, 15)",4374.273581552419,2046165.717796774,-5321.805339469354,894631.4964838709,48494.26527248387,1030284.57835,72753.54521879033
"(3, 16)",2535.2317416723386,1757825.2095612902,-5245.821112877419,809378.7524693548,38826.39920079839,847837.8625258064,61779.14742112903
"(3, 17)",2884.5441989596775,1612994.896448387,-3674.1330877768546,783709.1433548386,32802.37383391935,741098.8992241935,55381.548743709674
"(3, 18)",5456.151197501613,1622678.021546774,-767.8657847460485,827673.9726395161,30741.882602403224,710275.58475,53990.06855032258
"(3, 19)",8822.149216478467,1710791.355041129,2737.6972541321934,904074.2584120968,30279.753226733872,720251.8138596774,56187.84929419355
"(3, 20)",12432.878325129033,1812290.2870161291,6212.4647429516135,975061.021958871,30783.020869838707,748097.3205693548,58353.57599870968
"(3, 21)",15476.579080870968,1931306.719298387,8888.09639839516,1032354.7690758065,34248.507617548385,804320.5092887096,60383.18119612903
"(3, 22)",16822.245552653225,2054021.8547580645,9428.280924669354,1079248.460032258,38724.53268700807,872382.1236637096,63655.77830532258
"(3, 23)",17910.234449459676,2156015.8668548386,9724.627804717742,1090569.6430749998,43850.01944743548,953644.6273693548,67947.11151782257
"(4, 0)",12812.9988541,1526166.1026408332,7197.402868325001,808790.1249599999,29072.793972741663,641644.5575641667,46666.07513966667
"(4, 1)",12082.734854533333,1397733.3990608335,5933.729183925,680351.8725183333,32919.454094324996,640254.1000041666,44202.25248916667
"(4, 2)",11469.042423158333,1305090.5052291667,5404.636601508333,605361.8256383333,33241.152571691666,625089.8200475,41392.08935650833
"(4, 3)",11356.801286025,1266422.6314941668,5272.382624533333,574749.77878,34755.9490427,617878.8121666666,39046.90266659167
"(4, 4)",11734.166769066667,1336894.0462533333,5583.3555197,585768.4024908333,39870.54857770833,668319.6923166666,42937.39044366667
"(4, 5)",12192.278859766666,1448200.4645708331,5758.08532955,615829.9967774999,43250.979193075,741390.8371116667,47731.7970695
"(4, 6)",13993.149904783333,1634151.328495,6600.937331508334,680508.0308766667,47323.37997546666,851842.9097733333,54474.81027708333
"(4, 7)",15298.803040541667,1888194.422825,7314.713326291666,778334.0003933333,56041.151476583334,990754.94795,63061.98464991667
"(4, 8)",18977.381754325,2177383.0032741665,8438.725842091666,907121.6579858332,61809.464008250005,1134320.3157658332,74129.3803045
"(4, 9)",18613.834858966664,2333677.787283333,7711.097936041667,984581.0598266666,62342.061528666665,1206045.908145,80708.83295166666
"(4, 10)",14526.089223339166,2289182.4154149997,4918.9742515633325,982701.826545,56541.12558575,1172986.1717908334,76949.90619533333
"(4, 11)",10524.331300496668,2150168.21979,1627.7903013075,945122.5586541666,54707.19589938333,1079253.4557875,71079.52309733332
"(4, 12)",6175.0377838985005,1972944.1856641667,-1901.1521791694167,894142.7375208333,45640.40215874167,965286.1946383334,67870.45527308334
"(4, 13)",2753.234192705,1784631.9262141667,-4998.37102851175,834302.931015,38644.788735725,850912.2939975,60771.371566333335
"(4, 14)",429.885342195,1638465.6060324998,-6502.3678141166665,788876.7842025,34300.88416056667,759433.0301766667,55855.84946316667
"(4, 15)",-1625.7957807241667,1426069.8984583332,-7375.334860696333,716946.7123808333,28279.714769025835,632543.1664975,48297.7311645
"(4, 16)",-2475.850048745,1267274.3084458334,-7143.49038071775,672117.85836,22327.30775379,530944.4794733333,41878.21531116667
"(4, 17)",-1383.1621208975,1219446.116535,-5469.093894904084,677688.7158816666,19640.401955314166,483411.9301116666,38698.64563033333
"(4, 18)",1624.1843610410833,1281395.4139516666,-2487.1051944974997,740266.6468250001,18759.154152485,482877.86604833335,39496.634193000005
"(4, 19)",5111.296272934333,1379026.3419508333,904.77902632025,816888.5054016667,17936.292958665832,501402.8818416667,42795.885335666666
"(4, 20)",8384.934418683333,1436402.6642083335,4198.255150190834,854964.9812425,18002.681079058333,519819.6847358334,43620.12081875
"(4, 21)",10994.404559541666,1470837.4416166665,6510.666854416666,868773.676585,19698.575088508333,538583.4732858333,43778.31254575001
